@relation abalone
@attribute Sex integer [1, 3]
@attribute Length real [0.075, 0.815]
@attribute Diameter real [0.055, 0.65]
@attribute Height real [0.0, 1.13]
@attribute Whole_weight real [0.0020, 2.8255]
@attribute Shucked_weight real [0.0010, 1.488]
@attribute Viscera_weight real [5.0E-4, 0.76]
@attribute Shell_weight real [0.0015, 1.005]
@attribute Rings integer [1, 29]
@inputs Sex, Length, Diameter, Height, Whole_weight, Shucked_weight, Viscera_weight, Shell_weight
@outputs Rings
@data
3, 0.325, 0.25, 0.055, 0.166, 0.076, 0.051, 0.045, 5
2, 0.63, 0.485, 0.17, 1.3205, 0.5945, 0.345, 0.345, 9
1, 0.52, 0.45, 0.15, 0.895, 0.3615, 0.186, 0.235, 14
1, 0.525, 0.4, 0.13, 0.622, 0.2655, 0.147, 0.184, 9
1, 0.465, 0.36, 0.105, 0.431, 0.172, 0.107, 0.175, 9
3, 0.525, 0.405, 0.145, 0.6965, 0.3045, 0.1535, 0.21, 8
3, 0.435, 0.335, 0.1, 0.3245, 0.135, 0.0785, 0.098, 7
2, 0.72, 0.575, 0.17, 1.9335, 0.913, 0.389, 0.51, 13
2, 0.575, 0.46, 0.19, 0.994, 0.392, 0.2425, 0.34, 13
1, 0.505, 0.405, 0.11, 0.625, 0.305, 0.16, 0.175, 9
2, 0.645, 0.52, 0.17, 1.197, 0.526, 0.2925, 0.317, 11
3, 0.48, 0.365, 0.1, 0.461, 0.2205, 0.0835, 0.135, 8
1, 0.63, 0.525, 0.195, 1.3135, 0.4935, 0.2565, 0.465, 10
1, 0.6, 0.475, 0.19, 1.0875, 0.403, 0.2655, 0.325, 14
3, 0.205, 0.15, 0.065, 0.04, 0.02, 0.011, 0.013, 4
1, 0.62, 0.48, 0.165, 1.0855, 0.481, 0.2575, 0.305, 10
3, 0.48, 0.355, 0.115, 0.5785, 0.25, 0.106, 0.184, 8
1, 0.525, 0.415, 0.16, 0.6445, 0.26, 0.1575, 0.22, 12
3, 0.525, 0.395, 0.12, 0.608, 0.297, 0.1395, 0.1405, 8
1, 0.77, 0.6, 0.215, 2.1945, 1.0515, 0.482, 0.584, 10
2, 0.585, 0.47, 0.17, 1.099, 0.3975, 0.2325, 0.358, 20
3, 0.365, 0.275, 0.085, 0.223, 0.098, 0.0375, 0.075, 7
3, 0.455, 0.435, 0.11, 0.4265, 0.195, 0.09, 0.1205, 8
1, 0.31, 0.225, 0.08, 0.1345, 0.054, 0.024, 0.05, 7
1, 0.62, 0.465, 0.19, 1.3415, 0.5705, 0.3175, 0.355, 11
1, 0.67, 0.525, 0.18, 1.6615, 0.8005, 0.3645, 0.43, 10
2, 0.57, 0.46, 0.135, 0.9795, 0.397, 0.2525, 0.2655, 9
1, 0.585, 0.475, 0.12, 0.945, 0.41, 0.2115, 0.28, 14
1, 0.6, 0.475, 0.155, 1.1385, 0.502, 0.2295, 0.31, 9
1, 0.545, 0.44, 0.12, 0.8565, 0.3475, 0.1715, 0.24, 12
2, 0.53, 0.425, 0.15, 0.8495, 0.328, 0.232, 0.202, 8
1, 0.565, 0.455, 0.15, 0.9795, 0.444, 0.205, 0.275, 8
1, 0.495, 0.38, 0.12, 0.474, 0.197, 0.1065, 0.1545, 10
1, 0.375, 0.3, 0.1, 0.2465, 0.104, 0.0475, 0.083, 11
2, 0.53, 0.42, 0.14, 0.627, 0.2905, 0.1165, 0.183, 8
3, 0.455, 0.375, 0.12, 0.497, 0.2355, 0.1055, 0.1295, 6
2, 0.625, 0.475, 0.16, 1.3335, 0.605, 0.2875, 0.319, 10
2, 0.51, 0.385, 0.135, 0.632, 0.282, 0.145, 0.17, 8
3, 0.485, 0.36, 0.12, 0.5155, 0.2465, 0.1025, 0.147, 8
2, 0.605, 0.485, 0.16, 1.201, 0.417, 0.2875, 0.38, 9
1, 0.5, 0.385, 0.135, 0.6425, 0.3195, 0.129, 0.1535, 7
1, 0.64, 0.5, 0.185, 1.3035, 0.4445, 0.2635, 0.465, 16
1, 0.66, 0.51, 0.175, 1.218, 0.5055, 0.303, 0.37, 11
1, 0.265, 0.2, 0.065, 0.084, 0.034, 0.0105, 0.03, 7
1, 0.555, 0.435, 0.145, 0.9685, 0.4985, 0.168, 0.2385, 9
3, 0.45, 0.35, 0.125, 0.4775, 0.2235, 0.089, 0.118, 6
2, 0.64, 0.475, 0.19, 1.151, 0.4365, 0.281, 0.3805, 13
1, 0.575, 0.445, 0.17, 1.0225, 0.549, 0.2175, 0.228, 9
1, 0.61, 0.48, 0.14, 1.031, 0.4375, 0.2615, 0.27, 8
2, 0.47, 0.36, 0.13, 0.472, 0.182, 0.114, 0.15, 10
3, 0.455, 0.355, 0.125, 0.5325, 0.225, 0.126, 0.1465, 7
1, 0.645, 0.495, 0.185, 1.4935, 0.5265, 0.2785, 0.455, 15
1, 0.715, 0.565, 0.175, 1.9525, 0.7645, 0.4185, 0.4135, 10
2, 0.615, 0.52, 0.15, 1.3435, 0.629, 0.2605, 0.345, 10
3, 0.205, 0.155, 0.045, 0.0495, 0.0235, 0.011, 0.014, 3
3, 0.425, 0.34, 0.105, 0.389, 0.2015, 0.0905, 0.088, 6
1, 0.535, 0.42, 0.16, 0.72, 0.275, 0.164, 0.225, 15
1, 0.71, 0.565, 0.2, 1.601, 0.706, 0.321, 0.45, 11
3, 0.425, 0.325, 0.11, 0.317, 0.135, 0.048, 0.09, 8
1, 0.585, 0.455, 0.15, 0.906, 0.4095, 0.23, 0.2335, 8
1, 0.57, 0.45, 0.155, 0.91, 0.326, 0.1895, 0.355, 14
2, 0.61, 0.49, 0.17, 1.137, 0.4605, 0.2825, 0.344, 12
1, 0.495, 0.4, 0.135, 0.61, 0.272, 0.1435, 0.144, 7
3, 0.245, 0.18, 0.065, 0.071, 0.03, 0.013, 0.0215, 4
3, 0.37, 0.275, 0.095, 0.257, 0.1015, 0.055, 0.0825, 6
3, 0.35, 0.27, 0.075, 0.215, 0.1, 0.036, 0.065, 6
3, 0.315, 0.21, 0.06, 0.125, 0.06, 0.0375, 0.035, 5
1, 0.615, 0.475, 0.15, 1.0375, 0.476, 0.2325, 0.283, 9
2, 0.615, 0.47, 0.175, 1.2985, 0.5135, 0.343, 0.32, 14
1, 0.525, 0.395, 0.165, 0.782, 0.285, 0.1405, 0.285, 19
1, 0.155, 0.115, 0.025, 0.024, 0.009, 0.005, 0.0075, 5
3, 0.535, 0.45, 0.17, 0.781, 0.3055, 0.1555, 0.295, 11
2, 0.605, 0.47, 0.16, 1.0835, 0.5405, 0.2215, 0.275, 12
1, 0.595, 0.475, 0.17, 1.0965, 0.419, 0.229, 0.35, 17
2, 0.38, 0.325, 0.11, 0.3105, 0.12, 0.074, 0.105, 10
3, 0.335, 0.26, 0.09, 0.1835, 0.078, 0.024, 0.065, 11
1, 0.385, 0.3, 0.095, 0.24, 0.0885, 0.059, 0.085, 9
2, 0.75, 0.565, 0.215, 1.938, 0.7735, 0.4825, 0.575, 11
2, 0.65, 0.5, 0.165, 1.1445, 0.485, 0.218, 0.365, 12
2, 0.58, 0.45, 0.145, 1.137, 0.5585, 0.22, 0.29, 8
2, 0.53, 0.435, 0.17, 0.8155, 0.2985, 0.155, 0.275, 13
2, 0.62, 0.51, 0.18, 1.3315, 0.594, 0.276, 0.388, 11
1, 0.515, 0.4, 0.125, 0.955, 0.341, 0.2535, 0.26, 13
1, 0.285, 0.21, 0.075, 0.1185, 0.055, 0.0285, 0.04, 7
3, 0.48, 0.38, 0.125, 0.6245, 0.3395, 0.1085, 0.1665, 8
3, 0.45, 0.35, 0.12, 0.468, 0.2005, 0.1065, 0.1325, 8
2, 0.65, 0.515, 0.195, 1.4005, 0.5195, 0.36, 0.44, 13
3, 0.54, 0.395, 0.135, 0.6555, 0.2705, 0.155, 0.192, 9
2, 0.545, 0.42, 0.175, 0.754, 0.256, 0.1775, 0.275, 10
2, 0.58, 0.46, 0.18, 1.0515, 0.4095, 0.2595, 0.276, 8
1, 0.685, 0.545, 0.205, 1.7925, 0.8145, 0.416, 0.461, 9
3, 0.555, 0.45, 0.175, 0.738, 0.304, 0.1755, 0.22, 9
1, 0.425, 0.315, 0.125, 0.3525, 0.1135, 0.0565, 0.13, 18
2, 0.585, 0.42, 0.155, 0.9845, 0.442, 0.2155, 0.2875, 13
3, 0.61, 0.46, 0.17, 1.278, 0.41, 0.257, 0.37, 17
3, 0.415, 0.31, 0.1, 0.2805, 0.114, 0.0565, 0.0975, 6
3, 0.505, 0.425, 0.125, 0.6115, 0.245, 0.1375, 0.2, 9
1, 0.29, 0.23, 0.075, 0.1165, 0.043, 0.0255, 0.04, 7
1, 0.57, 0.445, 0.14, 1.0635, 0.5265, 0.2195, 0.24, 8
2, 0.66, 0.52, 0.2, 1.676, 0.673, 0.4805, 0.45, 17
1, 0.495, 0.415, 0.165, 0.7485, 0.264, 0.134, 0.285, 13
2, 0.59, 0.44, 0.14, 1.007, 0.4775, 0.2105, 0.2925, 9
1, 0.475, 0.365, 0.14, 0.6175, 0.202, 0.1445, 0.19, 16
1, 0.57, 0.445, 0.15, 0.9875, 0.504, 0.207, 0.249, 8
2, 0.625, 0.485, 0.175, 1.3745, 0.7335, 0.2715, 0.332, 9
2, 0.67, 0.54, 0.2, 1.46, 0.6435, 0.328, 0.4165, 9
3, 0.42, 0.325, 0.1, 0.368, 0.1675, 0.0625, 0.1135, 11
3, 0.3, 0.22, 0.08, 0.121, 0.0475, 0.042, 0.035, 5
1, 0.61, 0.48, 0.15, 1.1495, 0.564, 0.274, 0.264, 8
3, 0.585, 0.46, 0.14, 0.7635, 0.326, 0.153, 0.265, 9
2, 0.575, 0.465, 0.175, 1.099, 0.4735, 0.202, 0.35, 9
2, 0.415, 0.305, 0.105, 0.3605, 0.12, 0.082, 0.1, 10
3, 0.4, 0.31, 0.1, 0.127, 0.106, 0.071, 0.085, 7
3, 0.35, 0.265, 0.085, 0.1735, 0.0775, 0.034, 0.056, 6
2, 0.625, 0.485, 0.175, 1.362, 0.6765, 0.2615, 0.3705, 10
3, 0.375, 0.265, 0.095, 0.196, 0.085, 0.042, 0.0585, 5
1, 0.605, 0.49, 0.18, 1.167, 0.457, 0.29, 0.3745, 9
3, 0.215, 0.155, 0.06, 0.0525, 0.021, 0.0165, 0.015, 5
3, 0.53, 0.405, 0.12, 0.632, 0.2715, 0.148, 0.1875, 9
1, 0.5, 0.39, 0.135, 0.6595, 0.3145, 0.1535, 0.1565, 6
1, 0.635, 0.49, 0.16, 1.101, 0.534, 0.1865, 0.3455, 10
3, 0.305, 0.22, 0.07, 0.141, 0.062, 0.031, 0.037, 5
2, 0.59, 0.465, 0.15, 0.997, 0.392, 0.246, 0.34, 12
2, 0.66, 0.53, 0.185, 1.3485, 0.493, 0.245, 0.49, 12
1, 0.51, 0.4, 0.13, 0.6435, 0.27, 0.1665, 0.205, 12
1, 0.6, 0.465, 0.155, 1.262, 0.6245, 0.2455, 0.33, 10
1, 0.31, 0.245, 0.095, 0.15, 0.0525, 0.034, 0.048, 7
1, 0.71, 0.575, 0.215, 2.009, 0.9895, 0.4475, 0.502, 11
2, 0.39, 0.29, 0.125, 0.3055, 0.121, 0.082, 0.09, 7
1, 0.52, 0.39, 0.12, 0.6435, 0.2885, 0.157, 0.161, 7
3, 0.265, 0.2, 0.065, 0.0975, 0.04, 0.0205, 0.028, 7
3, 0.455, 0.34, 0.115, 0.486, 0.261, 0.0655, 0.1315, 8
3, 0.345, 0.255, 0.085, 0.2005, 0.105, 0.037, 0.05, 5
3, 0.5, 0.38, 0.125, 0.519, 0.2485, 0.1135, 0.134, 8
3, 0.47, 0.375, 0.105, 0.441, 0.167, 0.0865, 0.145, 10
1, 0.5, 0.39, 0.145, 0.651, 0.273, 0.132, 0.22, 11
2, 0.395, 0.315, 0.105, 0.3515, 0.1185, 0.091, 0.1195, 16
1, 0.355, 0.265, 0.09, 0.168, 0.05, 0.041, 0.063, 8
3, 0.5, 0.385, 0.15, 0.6265, 0.2605, 0.1665, 0.16, 10
3, 0.555, 0.425, 0.145, 0.7905, 0.3485, 0.1765, 0.225, 9
1, 0.575, 0.445, 0.145, 0.876, 0.3795, 0.1615, 0.27, 10
3, 0.57, 0.445, 0.155, 0.867, 0.3705, 0.1705, 0.28, 9
1, 0.555, 0.455, 0.16, 1.0575, 0.3925, 0.228, 0.293, 13
2, 0.7, 0.525, 0.19, 1.6015, 0.707, 0.365, 0.43, 10
2, 0.475, 0.375, 0.125, 0.5785, 0.2775, 0.085, 0.155, 10
3, 0.32, 0.205, 0.08, 0.181, 0.088, 0.034, 0.0495, 5
3, 0.35, 0.27, 0.09, 0.2055, 0.075, 0.0575, 0.062, 6
1, 0.595, 0.455, 0.15, 0.886, 0.4315, 0.201, 0.223, 10
2, 0.64, 0.49, 0.18, 1.36, 0.653, 0.347, 0.305, 9
1, 0.695, 0.545, 0.185, 1.5715, 0.6645, 0.3835, 0.4505, 13
1, 0.41, 0.3, 0.1, 0.301, 0.124, 0.069, 0.09, 9
2, 0.635, 0.49, 0.175, 1.2435, 0.5805, 0.313, 0.305, 10
2, 0.595, 0.46, 0.16, 0.921, 0.4005, 0.2025, 0.2875, 9
2, 0.585, 0.465, 0.145, 0.9855, 0.4325, 0.2145, 0.2845, 10
1, 0.545, 0.415, 0.14, 0.82, 0.4615, 0.127, 0.218, 9
2, 0.33, 0.26, 0.08, 0.2, 0.0625, 0.05, 0.07, 9
3, 0.36, 0.3, 0.085, 0.27, 0.1185, 0.064, 0.0745, 7
3, 0.48, 0.36, 0.125, 0.542, 0.2795, 0.1025, 0.147, 7
3, 0.46, 0.365, 0.11, 0.4495, 0.1755, 0.102, 0.15, 8
2, 0.535, 0.415, 0.185, 0.8415, 0.314, 0.1585, 0.3, 15
1, 0.62, 0.48, 0.155, 1.2555, 0.527, 0.374, 0.3175, 11
3, 0.53, 0.42, 0.13, 0.658, 0.296, 0.1245, 0.198, 8
1, 0.51, 0.415, 0.14, 0.8185, 0.3025, 0.2155, 0.235, 16
3, 0.39, 0.31, 0.1, 0.302, 0.116, 0.064, 0.115, 11
1, 0.61, 0.47, 0.155, 1.0325, 0.497, 0.2175, 0.2785, 9
1, 0.55, 0.44, 0.16, 0.985, 0.4645, 0.201, 0.27, 8
2, 0.515, 0.395, 0.165, 0.7565, 0.1905, 0.17, 0.3205, 10
1, 0.765, 0.585, 0.18, 2.398, 1.128, 0.512, 0.5335, 12
3, 0.315, 0.235, 0.075, 0.1485, 0.0585, 0.0375, 0.0425, 6
3, 0.285, 0.21, 0.055, 0.101, 0.0415, 0.017, 0.0335, 5
3, 0.53, 0.415, 0.13, 0.694, 0.3905, 0.111, 0.167, 9
3, 0.525, 0.4, 0.13, 0.6445, 0.345, 0.1285, 0.2, 8
2, 0.48, 0.405, 0.13, 0.6375, 0.277, 0.1445, 0.21, 10
3, 0.3, 0.22, 0.065, 0.1235, 0.059, 0.026, 0.0315, 5
3, 0.435, 0.335, 0.11, 0.383, 0.1555, 0.0675, 0.135, 12
3, 0.54, 0.415, 0.11, 0.619, 0.2755, 0.15, 0.1765, 10
2, 0.45, 0.335, 0.105, 0.425, 0.1865, 0.091, 0.115, 9
2, 0.5, 0.375, 0.14, 0.604, 0.242, 0.1415, 0.179, 15
2, 0.46, 0.425, 0.155, 0.746, 0.3005, 0.152, 0.24, 8
3, 0.53, 0.43, 0.16, 0.7245, 0.321, 0.1275, 0.24, 9
1, 0.5, 0.375, 0.15, 0.636, 0.2535, 0.145, 0.19, 10
2, 0.63, 0.48, 0.15, 1.0525, 0.392, 0.336, 0.285, 12
2, 0.61, 0.485, 0.18, 1.2795, 0.5735, 0.2855, 0.355, 7
1, 0.58, 0.465, 0.175, 1.035, 0.401, 0.1865, 0.385, 17
3, 0.605, 0.47, 0.14, 0.939, 0.3385, 0.201, 0.32, 13
3, 0.275, 0.2, 0.07, 0.096, 0.037, 0.0225, 0.03, 6
3, 0.62, 0.49, 0.16, 1.066, 0.446, 0.246, 0.305, 11
1, 0.705, 0.56, 0.165, 1.675, 0.797, 0.4095, 0.388, 10
2, 0.605, 0.46, 0.17, 1.122, 0.347, 0.3045, 0.315, 13
1, 0.615, 0.475, 0.17, 1.129, 0.4795, 0.302, 0.3, 10
3, 0.56, 0.425, 0.145, 0.688, 0.3095, 0.1305, 0.2165, 9
2, 0.675, 0.55, 0.18, 1.6885, 0.562, 0.3705, 0.6, 15
3, 0.55, 0.425, 0.15, 0.639, 0.269, 0.1345, 0.217, 9
2, 0.51, 0.39, 0.105, 0.612, 0.187, 0.15, 0.195, 13
3, 0.26, 0.205, 0.07, 0.097, 0.0415, 0.019, 0.0305, 4
2, 0.47, 0.355, 0.13, 0.5465, 0.2005, 0.126, 0.185, 14
2, 0.7, 0.535, 0.175, 1.773, 0.6805, 0.48, 0.512, 15
3, 0.44, 0.345, 0.12, 0.365, 0.1655, 0.083, 0.11, 7
2, 0.71, 0.57, 0.195, 1.9805, 0.9925, 0.4925, 0.48, 12
1, 0.635, 0.49, 0.175, 1.375, 0.623, 0.2705, 0.395, 11
2, 0.655, 0.505, 0.19, 1.3485, 0.5935, 0.2745, 0.425, 12
1, 0.695, 0.58, 0.2, 1.8995, 0.675, 0.478, 0.5295, 13
1, 0.555, 0.44, 0.14, 0.8705, 0.407, 0.156, 0.255, 9
2, 0.565, 0.505, 0.21, 1.2765, 0.501, 0.279, 0.355, 12
2, 0.64, 0.485, 0.145, 1.1335, 0.5525, 0.2505, 0.3015, 11
2, 0.595, 0.465, 0.145, 1.107, 0.402, 0.2415, 0.31, 12
2, 0.7, 0.54, 0.215, 1.978, 0.6675, 0.3125, 0.71, 24
1, 0.615, 0.5, 0.17, 1.054, 0.4845, 0.228, 0.295, 10
3, 0.405, 0.31, 0.09, 0.312, 0.138, 0.06, 0.087, 8
1, 0.69, 0.54, 0.185, 1.71, 0.7725, 0.3855, 0.4325, 8
2, 0.505, 0.38, 0.13, 0.693, 0.391, 0.1195, 0.1515, 8
2, 0.49, 0.36, 0.11, 0.5005, 0.161, 0.107, 0.195, 17
1, 0.5, 0.42, 0.135, 0.6765, 0.302, 0.1415, 0.2065, 9
3, 0.355, 0.26, 0.09, 0.1985, 0.0715, 0.0495, 0.058, 7
1, 0.46, 0.375, 0.135, 0.4935, 0.186, 0.0845, 0.17, 12
2, 0.635, 0.485, 0.165, 1.2695, 0.5635, 0.3065, 0.3395, 11
1, 0.61, 0.49, 0.16, 1.146, 0.597, 0.246, 0.265, 8
1, 0.645, 0.5, 0.175, 1.3375, 0.554, 0.308, 0.415, 10
3, 0.36, 0.28, 0.08, 0.1755, 0.081, 0.0505, 0.07, 6
3, 0.325, 0.225, 0.075, 0.139, 0.0565, 0.032, 0.09, 6
3, 0.39, 0.315, 0.09, 0.3095, 0.147, 0.05, 0.09, 7
2, 0.63, 0.505, 0.165, 1.065, 0.4595, 0.216, 0.315, 12
2, 0.475, 0.375, 0.125, 0.588, 0.237, 0.1715, 0.155, 10
1, 0.645, 0.515, 0.24, 1.5415, 0.471, 0.369, 0.535, 13
3, 0.53, 0.42, 0.12, 0.5965, 0.2555, 0.141, 0.177, 7
2, 0.485, 0.365, 0.14, 0.6195, 0.2595, 0.1445, 0.177, 14
1, 0.57, 0.445, 0.16, 1.0145, 0.516, 0.164, 0.3, 10
1, 0.655, 0.535, 0.205, 1.6445, 0.7305, 0.3595, 0.46, 13
1, 0.425, 0.325, 0.12, 0.3755, 0.142, 0.1065, 0.105, 9
1, 0.625, 0.495, 0.175, 1.2935, 0.5805, 0.317, 0.355, 9
2, 0.65, 0.515, 0.215, 1.498, 0.564, 0.323, 0.425, 16
1, 0.3, 0.24, 0.09, 0.161, 0.0725, 0.039, 0.05, 6
3, 0.32, 0.23, 0.06, 0.129, 0.0615, 0.0275, 0.0355, 7
1, 0.6, 0.48, 0.165, 0.9165, 0.4135, 0.1965, 0.2725, 9
2, 0.73, 0.55, 0.205, 1.908, 0.5415, 0.3565, 0.5965, 14
3, 0.44, 0.35, 0.125, 0.456, 0.21, 0.0955, 0.131, 8
2, 0.565, 0.46, 0.15, 0.8765, 0.3455, 0.1925, 0.275, 10
2, 0.71, 0.56, 0.18, 1.652, 0.735, 0.381, 0.4525, 11
1, 0.62, 0.51, 0.175, 1.615, 0.5105, 0.192, 0.675, 12
3, 0.425, 0.3, 0.095, 0.3515, 0.141, 0.0775, 0.12, 8
1, 0.56, 0.44, 0.16, 1.1115, 0.5035, 0.2785, 0.26, 10
3, 0.475, 0.36, 0.11, 0.4555, 0.177, 0.0965, 0.145, 9
1, 0.575, 0.475, 0.145, 0.857, 0.3665, 0.173, 0.269, 9
2, 0.6, 0.47, 0.135, 0.97, 0.4655, 0.1955, 0.264, 11
3, 0.36, 0.265, 0.075, 0.1845, 0.083, 0.0365, 0.055, 7
3, 0.38, 0.275, 0.095, 0.1375, 0.086, 0.0585, 0.0605, 7
2, 0.67, 0.55, 0.19, 1.3905, 0.5425, 0.3035, 0.4, 12
2, 0.54, 0.42, 0.14, 0.8035, 0.38, 0.1805, 0.21, 9
1, 0.495, 0.4, 0.155, 0.8085, 0.2345, 0.1155, 0.35, 6
2, 0.7, 0.575, 0.205, 1.7975, 0.7295, 0.3935, 0.5165, 13
2, 0.58, 0.455, 0.165, 1.1365, 0.369, 0.3005, 0.275, 13
1, 0.575, 0.455, 0.145, 1.165, 0.581, 0.2275, 0.3, 14
1, 0.49, 0.42, 0.125, 0.609, 0.239, 0.1435, 0.22, 14
2, 0.56, 0.46, 0.18, 0.97, 0.342, 0.196, 0.355, 12
3, 0.37, 0.28, 0.085, 0.198, 0.0805, 0.0455, 0.058, 5
2, 0.545, 0.41, 0.125, 0.654, 0.2945, 0.1315, 0.205, 10
1, 0.565, 0.465, 0.15, 1.1285, 0.377, 0.3525, 0.33, 16
3, 0.435, 0.325, 0.11, 0.367, 0.1595, 0.08, 0.105, 6
2, 0.64, 0.505, 0.175, 1.3185, 0.6185, 0.302, 0.3315, 9
3, 0.435, 0.33, 0.095, 0.393, 0.219, 0.075, 0.0885, 6
1, 0.61, 0.5, 0.24, 1.642, 0.532, 0.3345, 0.69, 18
3, 0.44, 0.345, 0.13, 0.4495, 0.209, 0.0835, 0.134, 6
3, 0.25, 0.18, 0.065, 0.0805, 0.0345, 0.0185, 0.0215, 4
1, 0.525, 0.425, 0.19, 0.872, 0.4625, 0.1725, 0.199, 9
1, 0.675, 0.54, 0.175, 1.5545, 0.6645, 0.278, 0.512, 12
1, 0.65, 0.52, 0.21, 1.6785, 0.6665, 0.308, 0.46, 11
3, 0.385, 0.28, 0.1, 0.2755, 0.1305, 0.061, 0.0725, 8
3, 0.485, 0.345, 0.16, 0.869, 0.3085, 0.185, 0.319, 9
1, 0.595, 0.46, 0.17, 1.1295, 0.57, 0.2555, 0.265, 10
1, 0.6, 0.495, 0.175, 1.3005, 0.6195, 0.284, 0.3285, 11
1, 0.66, 0.515, 0.165, 1.4465, 0.694, 0.298, 0.3755, 10
3, 0.29, 0.225, 0.075, 0.152, 0.071, 0.059, 0.045, 9
3, 0.495, 0.37, 0.125, 0.4715, 0.2075, 0.091, 0.15, 8
3, 0.61, 0.48, 0.165, 1.097, 0.4215, 0.264, 0.335, 13
1, 0.56, 0.455, 0.165, 0.86, 0.4015, 0.1695, 0.245, 11
1, 0.195, 0.145, 0.05, 0.032, 0.01, 0.008, 0.012, 4
1, 0.625, 0.47, 0.17, 1.1665, 0.4605, 0.2565, 0.3945, 11
3, 0.46, 0.345, 0.115, 0.4215, 0.1895, 0.102, 0.111, 6
3, 0.455, 0.375, 0.125, 0.533, 0.233, 0.106, 0.185, 8
1, 0.645, 0.5, 0.175, 1.286, 0.5645, 0.288, 0.386, 12
3, 0.53, 0.41, 0.15, 0.612, 0.2435, 0.1525, 0.1895, 11
1, 0.54, 0.42, 0.12, 0.8115, 0.392, 0.1455, 0.2235, 9
1, 0.7, 0.555, 0.2, 1.858, 0.73, 0.3665, 0.595, 11
1, 0.695, 0.55, 0.215, 1.9565, 0.7125, 0.541, 0.59, 14
1, 0.64, 0.585, 0.195, 1.647, 0.7225, 0.331, 0.471, 12
2, 0.65, 0.52, 0.195, 1.6275, 0.689, 0.3905, 0.432, 11
1, 0.6, 0.475, 0.17, 1.1315, 0.508, 0.272, 0.309, 10
2, 0.605, 0.48, 0.175, 1.1685, 0.4815, 0.2305, 0.356, 9
3, 0.355, 0.27, 0.1, 0.2255, 0.11, 0.042, 0.064, 7
2, 0.615, 0.495, 0.155, 1.0805, 0.52, 0.19, 0.32, 9
2, 0.665, 0.5, 0.175, 1.4355, 0.643, 0.345, 0.37, 9
1, 0.68, 0.52, 0.165, 1.4775, 0.724, 0.279, 0.406, 11
1, 0.575, 0.45, 0.155, 0.9765, 0.495, 0.2145, 0.235, 9
3, 0.425, 0.31, 0.105, 0.365, 0.159, 0.0825, 0.105, 6
2, 0.665, 0.53, 0.18, 1.491, 0.6345, 0.342, 0.435, 10
3, 0.285, 0.21, 0.07, 0.109, 0.044, 0.0265, 0.033, 5
3, 0.47, 0.4, 0.16, 0.51, 0.1615, 0.073, 0.198, 14
3, 0.52, 0.38, 0.115, 0.6645, 0.3285, 0.17, 0.1425, 7
1, 0.74, 0.535, 0.185, 1.65, 0.734, 0.4505, 0.335, 13
3, 0.36, 0.27, 0.085, 0.2185, 0.1065, 0.038, 0.062, 6
1, 0.545, 0.42, 0.14, 0.7505, 0.2475, 0.13, 0.255, 22
1, 0.585, 0.43, 0.16, 0.955, 0.3625, 0.176, 0.27, 11
1, 0.64, 0.49, 0.14, 1.194, 0.4445, 0.238, 0.375, 15
2, 0.585, 0.46, 0.17, 0.9325, 0.365, 0.271, 0.29, 9
1, 0.52, 0.42, 0.16, 0.745, 0.255, 0.157, 0.2885, 11
3, 0.315, 0.235, 0.08, 0.18, 0.08, 0.045, 0.047, 5
1, 0.63, 0.48, 0.185, 1.21, 0.53, 0.2555, 0.322, 11
1, 0.585, 0.465, 0.19, 1.171, 0.3905, 0.2355, 0.4, 17
2, 0.51, 0.395, 0.12, 0.6175, 0.262, 0.122, 0.193, 12
1, 0.59, 0.47, 0.145, 0.9235, 0.4545, 0.173, 0.254, 9
1, 0.675, 0.52, 0.145, 1.3645, 0.557, 0.3405, 0.385, 11
2, 0.56, 0.425, 0.125, 0.932, 0.361, 0.213, 0.335, 9
2, 0.625, 0.525, 0.215, 1.5765, 0.5115, 0.2595, 0.665, 16
1, 0.685, 0.52, 0.165, 1.519, 0.699, 0.3685, 0.4, 10
1, 0.77, 0.62, 0.195, 2.5155, 1.1155, 0.6415, 0.642, 12
1, 0.68, 0.54, 0.195, 1.7825, 0.5565, 0.3235, 0.4285, 11
2, 0.595, 0.45, 0.165, 1.081, 0.49, 0.2525, 0.279, 12
2, 0.645, 0.525, 0.19, 1.4635, 0.6615, 0.3435, 0.435, 19
3, 0.32, 0.235, 0.08, 0.1485, 0.064, 0.031, 0.045, 6
1, 0.64, 0.565, 0.23, 1.521, 0.644, 0.372, 0.406, 15
1, 0.6, 0.45, 0.16, 1.142, 0.539, 0.225, 0.307, 10
3, 0.435, 0.315, 0.11, 0.3685, 0.1615, 0.0715, 0.12, 7
3, 0.27, 0.195, 0.07, 0.102, 0.045, 0.0135, 0.034, 8
3, 0.545, 0.42, 0.165, 0.8935, 0.4235, 0.2195, 0.228, 8
1, 0.65, 0.515, 0.18, 1.3315, 0.5665, 0.347, 0.405, 13
1, 0.605, 0.475, 0.14, 1.1175, 0.555, 0.257, 0.274, 9
2, 0.37, 0.29, 0.115, 0.25, 0.111, 0.057, 0.075, 9
1, 0.53, 0.435, 0.135, 0.7365, 0.3275, 0.1315, 0.22, 12
3, 0.555, 0.43, 0.125, 0.7005, 0.3395, 0.1355, 0.2095, 8
